"";"code_pcs";"intitule_pcs";"libelle"
"3261";"56F1";"Autres employés des services aux particuliers";"Agent de cinéma / Agente de cinéma"
"3262";"56F1";"Autres employés des services aux particuliers";"Animateur d'attractions de parc de loisirs / Animatrice d'attractions de parc de loisirs"
"3263";"56F1";"Autres employés des services aux particuliers";"Conseiller funéraire / Conseillère funéraire"
"3264";"56F1";"Autres employés des services aux particuliers";"Croupier / Croupière"
"3265";"56F1";"Autres employés des services aux particuliers";"Dresseur animalier / Dresseuse animalière"
"3266";"56F1";"Autres employés des services aux particuliers";"Employé de culte laïc / Employée de culte laïc"
"3267";"56F1";"Autres employés des services aux particuliers";"Gardien de vestiaire / Gardienne de vestiaire"
"3268";"56F1";"Autres employés des services aux particuliers";"Maître de cérémonie funéraire / Maîtresse de cérémonie funéraire"
"3269";"56F1";"Autres employés des services aux particuliers";"Ouvreur / Ouvreuse"
"3270";"56F1";"Autres employés des services aux particuliers";"Thérapeute"
"3271";"56F1";"Autres employés des services aux particuliers";"Toiletteur d'animaux / Toiletteuse d'animaux"
"3272";"62A1";"Conducteurs d’engins de chantier des travaux publics";"Chauffeur d'engins BTP / Chauffeuse d'engins BTP"
"3273";"62A1";"Conducteurs d’engins de chantier des travaux publics";"Conducteur d'engins BTP / Conductrice d'engins BTP"
"3274";"62A1";"Conducteurs d’engins de chantier des travaux publics";"Chauffeur travaux publics / Chauffeuse travaux publics"
"3275";"62A1";"Conducteurs d’engins de chantier des travaux publics";"Conducteur de pelle / Conductrice de pelle"
"3276";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Agent technique des travaux publics / Agente technique des travaux publics"
"3277";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Chef d'équipe BTP / Cheffe d'équipe BTP"
"3278";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Maçon coffreur / Maçonne coffreuse"
"3279";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Adjoint technique des travaux publics / Adjointe technique des travaux publics"
"3280";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Agent d'entretien de la voirie / Agente d'entretien de la voirie"
"3281";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Agent d'exploitation des routes / Agente d'exploitation des routes"
"3282";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Agent de voies ferroviaires / Agente de voies ferroviaires"
"3283";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Aide conducteur de travaux / Aide conductrice de travaux"
"3284";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Boiseur-béton / Boiseuse-béton"
"3285";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Câbleur du bâtiment / Câbleuse du bâtiment"
"3286";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Canalisateur (travaux publics) / Canalisatrice (travaux publics)"
"3287";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Cimentier-applicateur / Cimentière-applicatrice"
"3288";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Coffreur bancheur / Coffreuse bancheuse"
"3289";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Cordiste du BTP"
"3290";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Échafaudeur / Échafaudeuse"
"3291";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ferrailleur-béton / Ferrailleuse-béton"
"3292";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Foreur / Foreuse"
"3293";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Installateur de lignes électriques / Installatrice de lignes électriques"
"3294";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Installateur de lignes téléphoniques / Installatrice de lignes téléphoniques"
"3295";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Machiniste extraction"
"3296";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Maçon VRD (voirie et réseaux divers) / Maçonne VRD (voirie et réseaux divers)"
"3297";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Monteur d'échafaudage / Monteuse d'échafaudage"
"3298";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Monteur de grue / Monteuse de grue"
"3299";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Monteur réseaux / Monteuse réseaux"
"3300";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Orpailleur / Orpailleuse"
"3301";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ouvrier autoroutier / Ouvrière autoroutière"
"3302";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ouvrier de carrières / Ouvrière de carrières"
"3303";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ouvrier de chantier / Ouvrière de chantier"
"3304";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ouvrier polyvalent des travaux publics / Ouvrière polyvalente des travaux publics"
"3305";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Ouvrier VRD (voirie et réseaux divers) / Ouvrière VRD (voirie et réseaux divers)"
"3306";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Paveur / Paveuse"
"3307";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Poseur de lignes de télécommunications / Poseuse de lignes de télécommunications"
"3308";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Poseur de voies / Poseuse de voies"
"3309";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Scaphandrier / Scaphandrière"
"3310";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Sondeur de gisement / Sondeuse de gisement"
"3311";"62A2";"Autres ouvriers qualifiés des travaux publics et des industries extractives";"Terrassier / Terrassière"
"3312";"62B1";"Câbleurs en électricité et électronique";"Électricien monteur câbleur / Électricienne monteuse câbleuse"
"3313";"62B1";"Câbleurs en électricité et électronique";"Monteur câbleur / Monteuse câbleuse"
"3314";"62B1";"Câbleurs en électricité et électronique";"Agent de fabrication en électromécanique / Agente de fabrication en électromécanique"
"3315";"62B1";"Câbleurs en électricité et électronique";"Bobinier électricien / Bobinière électricienne"
"3316";"62B1";"Câbleurs en électricité et électronique";"Câbleur en aéronautique / Câbleuse en aéronautique"
"3317";"62B1";"Câbleurs en électricité et électronique";"Câbleur en électronique / Câbleuse en électronique"
"3318";"62B1";"Câbleurs en électricité et électronique";"Chef d'équipe en électricité et électronique / Cheffe d'équipe en électricité et électronique"
"3319";"62B1";"Câbleurs en électricité et électronique";"Électricien de fabrication industrielle / Électricienne de fabrication industrielle"
"3320";"62B1";"Câbleurs en électricité et électronique";"Électromécanicien de fabrication industrielle / Électromécanicienne de fabrication industrielle"
"3321";"62B1";"Câbleurs en électricité et électronique";"Électronicien de fabrication industrielle / Électronicienne de fabrication industrielle"
"3322";"62B1";"Câbleurs en électricité et électronique";"Opérateur électromécanicien / Opératrice électromécanicienne"
"3323";"62B1";"Câbleurs en électricité et électronique";"Opérateur salle blanche en électronique / Opératrice salle blanche en électronique"
"3324";"62B1";"Câbleurs en électricité et électronique";"Ouvrier de montage en électronique / Ouvrière de montage en électronique"
"3325";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Agent de production en mécanique / Agente de production en mécanique"
"3326";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Assembleur monteur / Assembleuse monteuse"
"3327";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Opérateur d'assemblage mécanique / Opératrice d'assemblage mécanique"
"3328";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Agent de montage-assemblage mécanique / Agente de montage-assemblage mécanique"
"3329";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Ajusteur aéronautique / Ajusteuse aéronautique"
"3330";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Ajusteur de précision / Ajusteuse de précision"
"3331";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Ajusteur monteur en mécanique / Ajusteuse monteuse en mécanique"
"3332";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Charpentier de navire / Charpentière de navire"
"3333";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Chef d'atelier de montage mécanique / Cheffe d'atelier de montage mécanique"
"3334";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Coutelier industriel / Coutelière industrielle"
"3335";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Mécanicien ajusteur / Mécanicienne ajusteuse"
"3336";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Mécanicien monteur / Mécanicienne monteuse"
"3337";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Mécanicien outilleur / Mécanicienne outilleuse"
"3338";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur aéronautique / Monteuse aéronautique"
"3339";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur en horlogerie / Monteuse en horlogerie"
"3340";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur en lunetterie / Monteuse en lunetterie"
"3341";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur de l'industrie automobile / Monteuse de l'industrie automobile"
"3342";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur en mécanique de précision / Monteuse en mécanique de précision"
"3343";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur hydraulique / Monteuse hydraulique"
"3344";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Monteur régleur / Monteuse régleuse"
"3345";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Ouvrier d'assemblage mécanique / Ouvrière d'assemblage mécanique"
"3346";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Ouvrier de montage en mécanique / Ouvrière de montage en mécanique"
"3347";"62B2";"Mécaniciens monteurs, ajusteurs qualifiés";"Régleur en horlogerie / Régleuse en horlogerie"
"3348";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Fraiseur de l'industrie des métaux / Fraiseuse de l'industrie des métaux"
"3349";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Opérateur sur machines à commande numérique (travail des métaux) / Opératrice sur machines à commande numérique (travail des métaux)"
"3350";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Tourneur de l'industrie des métaux / Tourneuse de l'industrie des métaux"
"3351";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Tourneur fraiseur / Tourneuse fraiseuse"
"3352";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Affûteur outilleur métaux / Affûteuse outilleuse métaux"
"3353";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Agent de fabrication en usinage des métaux / Agente de fabrication en usinage des métaux"
"3354";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Ajusteur tourneur / Ajusteuse tourneuse"
"3355";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Chef d'équipe en usinage des métaux / Cheffe d'équipe en usinage des métaux"
"3356";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Décolleteur / Décolleteuse"
"3357";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Mécanicien mouliste / Mécanicienne mouliste"
"3358";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Mécanicien tourneur / Mécanicienne tourneuse"
"3359";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Opérateur d'usinage des métaux / Opératrice d'usinage des métaux"
"3360";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Rectifieur / Rectifieuse"
"3361";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Tourneur outilleur / Tourneuse outilleuse"
"3362";"62B3";"Ouvriers qualifiés d’usinage des métaux";"Usineur / Usineuse"
"3363";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Chaudronnier / Chaudronnière"
"3364";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Chaudronnier soudeur tuyauteur / Chaudronnière soudeuse tuyauteuse"
"3365";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Soudeur (métal) / Soudeuse (métal)"
"3366";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Assembleur sur machines de soudage / Assembleuse sur machines de soudage"
"3367";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Chef d'équipe de soudure / Cheffe d'équipe de soudure"
"3368";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Chef d'équipe en chaudronnerie / Cheffe d'équipe en chaudronnerie"
"3369";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Cisailleur métaux / Cisailleuse métaux"
"3370";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Estampeur de l'industrie des métaux / Estampeuse de l'industrie des métaux"
"3371";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Oxycoupeur / Oxycoupeuse"
"3372";"62B4";"Ouvriers qualifiés du traçage, découpage, formage et soudage des métaux";"Plieur de métaux / Plieuse de métaux"
